route,ridership_route_code,route_full_name,current_garage,mode,month_start,year_month,day_type,on_time_percent,data_source
26,026,26 - CHARTIERS,Collier,Bus,2017-02-01,201702,SAT.,0.7566,UTA
26,026,26 - CHARTIERS,Collier,Bus,2017-02-01,201702,SUN.,0.8163,UTA
27,027,27 - FAIRYWOOD,Collier,Bus,2017-02-01,201702,WEEKDAY,0.7496,UTA
27,027,27 - FAIRYWOOD,Collier,Bus,2017-02-01,201702,SAT.,0.7841,UTA
27,027,27 - FAIRYWOOD,Collier,Bus,2017-02-01,201702,SUN.,0.8262,UTA
28X,028X,28X - AIRPORT FLYER,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.6609,UTA
28X,028X,28X - AIRPORT FLYER,East Liberty,Bus,2017-02-01,201702,SAT.,0.685,UTA
28X,028X,28X - AIRPORT FLYER,East Liberty,Bus,2017-02-01,201702,SUN.,0.7818,UTA
29,029,29 - ROBINSON,Collier,Bus,2017-02-01,201702,WEEKDAY,0.6463,UTA
31,031,31 - BRIDGEVILLE,Collier,Bus,2017-02-01,201702,WEEKDAY,0.721,UTA
31,031,31 - BRIDGEVILLE,Collier,Bus,2017-02-01,201702,SAT.,0.5914,UTA
31,031,31 - BRIDGEVILLE,Collier,Bus,2017-02-01,201702,SUN.,0.7088,UTA
36,036,36 - BANKSVILLE,Collier,Bus,2017-02-01,201702,WEEKDAY,0.6205,UTA
38,038,38 - GREEN TREE,Collier,Bus,2017-02-01,201702,WEEKDAY,0.6505,UTA
38,038,38 - GREEN TREE,Collier,Bus,2017-02-01,201702,SAT.,0.7683,UTA
38,038,38 - GREEN TREE,Collier,Bus,2017-02-01,201702,SUN.,0.7067,UTA
39,039,39 - BROOKLINE,Collier,Bus,2017-02-01,201702,WEEKDAY,0.7701,UTA
39,039,39 - BROOKLINE,Collier,Bus,2017-02-01,201702,SAT.,0.6429,UTA
40,040,40 - MOUNT WASHINGTON,Collier,Bus,2017-02-01,201702,WEEKDAY,0.7795,UTA
40,040,40 - MOUNT WASHINGTON,Collier,Bus,2017-02-01,201702,SAT.,0.6966,UTA
40,040,40 - MOUNT WASHINGTON,Collier,Bus,2017-02-01,201702,SUN.,0.7338,UTA
41,041,41 - BOWER HILL,Collier,Bus,2017-02-01,201702,WEEKDAY,0.7041,UTA
41,041,41 - BOWER HILL,Collier,Bus,2017-02-01,201702,SAT.,0.7752,UTA
41,041,41 - BOWER HILL,Collier,Bus,2017-02-01,201702,SUN.,0.6384,UTA
43,043,43 - BAILEY,Collier,Bus,2017-02-01,201702,WEEKDAY,0.6635,UTA
43,043,43 - BAILEY,Collier,Bus,2017-02-01,201702,SAT.,0.5398,UTA
43,043,43 - BAILEY,Collier,Bus,2017-02-01,201702,SUN.,0.6339,UTA
44,044,44 - VIA KNOXVILLE,Collier,Bus,2017-02-01,201702,WEEKDAY,0.7623,UTA
44,044,44 - VIA KNOXVILLE,Collier,Bus,2017-02-01,201702,SAT.,0.7446,UTA
44,044,44 - VIA KNOXVILLE,Collier,Bus,2017-02-01,201702,SUN.,0.8214,UTA
48,048,48 - ARLINGTON,Collier,Bus,2017-02-01,201702,WEEKDAY,0.7034,UTA
48,048,48 - ARLINGTON,Collier,Bus,2017-02-01,201702,SAT.,0.5431,UTA
48,048,48 - ARLINGTON,Collier,Bus,2017-02-01,201702,SUN.,0.7445,UTA
51,051,51 - CARRICK,West Mifflin,Bus,2017-02-01,201702,WEEKDAY,0.6874,UTA
51,051,51 - CARRICK,West Mifflin,Bus,2017-02-01,201702,SAT.,0.6838,UTA
51,051,51 - CARRICK,West Mifflin,Bus,2017-02-01,201702,SUN.,0.6684,UTA
51L,051L,51L - CARRICK LIMITED,West Mifflin,Bus,2017-02-01,201702,WEEKDAY,0.6878,UTA
52L,052L,52L - HOMEVILLE LIMITED,West Mifflin,Bus,2017-02-01,201702,WEEKDAY,0.6085,UTA
53,053,53 - HOMESTEAD PARK,West Mifflin,Bus,2017-02-01,201702,SAT.,0.8008,UTA
53L,053L,53L - HOMESTEAD PARK LIMITED,West Mifflin,Bus,2017-02-01,201702,WEEKDAY,0.6629,UTA
54,054,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2017-02-01,201702,WEEKDAY,0.6712,UTA
54,054,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2017-02-01,201702,SAT.,0.6508,UTA
54,054,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2017-02-01,201702,SUN.,0.6387,UTA
55,055,55 - GLASSPORT,West Mifflin,Bus,2017-02-01,201702,WEEKDAY,0.8185,UTA
55,055,55 - GLASSPORT,West Mifflin,Bus,2017-02-01,201702,SAT.,0.8384,UTA
55,055,55 - GLASSPORT,West Mifflin,Bus,2017-02-01,201702,SUN.,0.7337,UTA
56,056,56 - LINCOLN PLACE,West Mifflin,Bus,2017-02-01,201702,WEEKDAY,0.7255,UTA
56,056,56 - LINCOLN PLACE,West Mifflin,Bus,2017-02-01,201702,SAT.,0.8259,UTA
56,056,56 - LINCOLN PLACE,West Mifflin,Bus,2017-02-01,201702,SUN.,0.8821,UTA
57,057,57 - HAZELWOOD,West Mifflin,Bus,2017-02-01,201702,WEEKDAY,0.7763,UTA
57,057,57 - HAZELWOOD,West Mifflin,Bus,2017-02-01,201702,SAT.,0.6936,UTA
57,057,57 - HAZELWOOD,West Mifflin,Bus,2017-02-01,201702,SUN.,0.7152,UTA
58,058,58 - GREENFIELD,West Mifflin,Bus,2017-02-01,201702,WEEKDAY,0.6614,UTA
58,058,58 - GREENFIELD,West Mifflin,Bus,2017-02-01,201702,SAT.,0.6047,UTA
58,058,58 - GREENFIELD,West Mifflin,Bus,2017-02-01,201702,SUN.,0.7597,UTA
59,059,59 - MON VALLEY,West Mifflin,Bus,2017-02-01,201702,WEEKDAY,0.6945,UTA
59,059,59 - MON VALLEY,West Mifflin,Bus,2017-02-01,201702,SAT.,0.731,UTA
59,059,59 - MON VALLEY,West Mifflin,Bus,2017-02-01,201702,SUN.,0.6714,UTA
60,060,60 - MCKEESPORT - WALNUT,West Mifflin,Bus,2017-02-01,201702,WEEKDAY,0.7606,UTA
61A,061A,61A - NORTH BRADDOCK,West Mifflin,Bus,2017-02-01,201702,WEEKDAY,0.6025,UTA
61A,061A,61A - NORTH BRADDOCK,West Mifflin,Bus,2017-02-01,201702,SAT.,0.6245,UTA
61A,061A,61A - NORTH BRADDOCK,West Mifflin,Bus,2017-02-01,201702,SUN.,0.6484,UTA
61B,061B,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,2017-02-01,201702,WEEKDAY,0.6429,UTA
61B,061B,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,2017-02-01,201702,SAT.,0.6708,UTA
61B,061B,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,2017-02-01,201702,SUN.,0.6429,UTA
61C,061C,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,2017-02-01,201702,WEEKDAY,0.6329,UTA
61C,061C,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,2017-02-01,201702,SAT.,0.6171,UTA
61C,061C,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,2017-02-01,201702,SUN.,0.627,UTA
61D,061D,61D - MURRAY,West Mifflin,Bus,2017-02-01,201702,WEEKDAY,0.6514,UTA
61D,061D,61D - MURRAY,West Mifflin,Bus,2017-02-01,201702,SAT.,0.6115,UTA
61D,061D,61D - MURRAY,West Mifflin,Bus,2017-02-01,201702,SUN.,0.507,UTA
64,064,64 - LAWRENCEVILLE - WATERFRONT,West Mifflin/East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.7063,UTA
64,064,64 - LAWRENCEVILLE - WATERFRONT,West Mifflin/East Liberty,Bus,2017-02-01,201702,SAT.,0.6746,UTA
64,064,64 - LAWRENCEVILLE - WATERFRONT,West Mifflin/East Liberty,Bus,2017-02-01,201702,SUN.,0.7519,UTA
65,065,65 - SQUIRREL HILL,West Mifflin,Bus,2017-02-01,201702,WEEKDAY,0.7113,UTA
67,067,67 - MONROEVILLE,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.6662,UTA
67,067,67 - MONROEVILLE,East Liberty,Bus,2017-02-01,201702,SAT.,0.6077,UTA
67,067,67 - MONROEVILLE,East Liberty,Bus,2017-02-01,201702,SUN.,0.5943,UTA
68,068,68 - BRADDOCK HILLS,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.7831,UTA
68,068,68 - BRADDOCK HILLS,East Liberty,Bus,2017-02-01,201702,SAT.,0.6765,UTA
68,068,68 - BRADDOCK HILLS,East Liberty,Bus,2017-02-01,201702,SUN.,0.8705,UTA
69,069,69 - TRAFFORD,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.6274,UTA
69,069,69 - TRAFFORD,East Liberty,Bus,2017-02-01,201702,SAT.,0.5833,UTA
69,069,69 - TRAFFORD,East Liberty,Bus,2017-02-01,201702,SUN.,0.6774,UTA
71,071,71 - EDGEWOOD TOWN CENTER,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.783,UTA
71A,071A,71A - NEGLEY,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.5733,UTA
71A,071A,71A - NEGLEY,East Liberty,Bus,2017-02-01,201702,SAT.,0.6849,UTA
71A,071A,71A - NEGLEY,East Liberty,Bus,2017-02-01,201702,SUN.,0.6343,UTA
71B,071B,71B - HIGHLAND PARK,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.629,UTA
71B,071B,71B - HIGHLAND PARK,East Liberty,Bus,2017-02-01,201702,SAT.,0.6658,UTA
71B,071B,71B - HIGHLAND PARK,East Liberty,Bus,2017-02-01,201702,SUN.,0.6885,UTA
71C,071C,71C - POINT BREEZE,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.5657,UTA
71C,071C,71C - POINT BREEZE,East Liberty,Bus,2017-02-01,201702,SAT.,0.5541,UTA
71C,071C,71C - POINT BREEZE,East Liberty,Bus,2017-02-01,201702,SUN.,0.6501,UTA
71D,071D,71D - HAMILTON,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.6185,UTA
71D,071D,71D - HAMILTON,East Liberty,Bus,2017-02-01,201702,SAT.,0.6825,UTA
71D,071D,71D - HAMILTON,East Liberty,Bus,2017-02-01,201702,SUN.,0.7067,UTA
74,074,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.6178,UTA
74,074,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,2017-02-01,201702,SAT.,0.5439,UTA
75,075,75 - ELLSWORTH,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.7181,UTA
75,075,75 - ELLSWORTH,East Liberty,Bus,2017-02-01,201702,SAT.,0.6811,UTA
75,075,75 - ELLSWORTH,East Liberty,Bus,2017-02-01,201702,SUN.,0.7048,UTA
77,077,77 - PENN HILLS,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.6473,UTA
77,077,77 - PENN HILLS,East Liberty,Bus,2017-02-01,201702,SAT.,0.4929,UTA
77,077,77 - PENN HILLS,East Liberty,Bus,2017-02-01,201702,SUN.,0.6457,UTA
78,078,78 - OAKMONT,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.7752,UTA
79,079,79 - EAST HILLS,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.6655,UTA
79,079,79 - EAST HILLS,East Liberty,Bus,2017-02-01,201702,SAT.,0.6952,UTA
79,079,79 - EAST HILLS,East Liberty,Bus,2017-02-01,201702,SUN.,0.7108,UTA
81,081,81 - OAK HILL,West Mifflin,Bus,2017-02-01,201702,WEEKDAY,0.6601,UTA
81,081,81 - OAK HILL,West Mifflin,Bus,2017-02-01,201702,SAT.,0.5531,UTA
81,081,81 - OAK HILL,West Mifflin,Bus,2017-02-01,201702,SUN.,0.6462,UTA
82,082,82 - LINCOLN,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.6524,UTA
82,082,82 - LINCOLN,East Liberty,Bus,2017-02-01,201702,SAT.,0.6278,UTA
82,082,82 - LINCOLN,East Liberty,Bus,2017-02-01,201702,SUN.,0.6367,UTA
83,083,83 - BEDFORD HILL,West Mifflin,Bus,2017-02-01,201702,WEEKDAY,0.646,UTA
83,083,83 - BEDFORD HILL,West Mifflin,Bus,2017-02-01,201702,SAT.,0.7013,UTA
83,083,83 - BEDFORD HILL,West Mifflin,Bus,2017-02-01,201702,SUN.,0.6016,UTA
86,086,86 - LIBERTY,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.6597,UTA
86,086,86 - LIBERTY,East Liberty,Bus,2017-02-01,201702,SAT.,0.6206,UTA
86,086,86 - LIBERTY,East Liberty,Bus,2017-02-01,201702,SUN.,0.6665,UTA
87,087,87 - FRIENDSHIP,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.7005,UTA
87,087,87 - FRIENDSHIP,East Liberty,Bus,2017-02-01,201702,SAT.,0.7536,UTA
87,087,87 - FRIENDSHIP,East Liberty,Bus,2017-02-01,201702,SUN.,0.6984,UTA
88,088,88 - PENN,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.6479,UTA
88,088,88 - PENN,East Liberty,Bus,2017-02-01,201702,SAT.,0.6178,UTA
88,088,88 - PENN,East Liberty,Bus,2017-02-01,201702,SUN.,0.7666,UTA
89,089,89 - GARFIELD COMMONS,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.6922,UTA
89,089,89 - GARFIELD COMMONS,East Liberty,Bus,2017-02-01,201702,SAT.,0.6196,UTA
89,089,89 - GARFIELD COMMONS,East Liberty,Bus,2017-02-01,201702,SUN.,0.435,UTA
91,091,91 - BUTLER STREET,Ross,Bus,2017-02-01,201702,WEEKDAY,0.6952,UTA
91,091,91 - BUTLER STREET,Ross,Bus,2017-02-01,201702,SAT.,0.6665,UTA
91,091,91 - BUTLER STREET,Ross,Bus,2017-02-01,201702,SUN.,0.633,UTA
93,093,93 - LAWRENCEVILLE - HAZELWOOD,Ross,Bus,2017-02-01,201702,WEEKDAY,0.7269,UTA
G2,G2,G2 - WEST BUSWAY,Collier,Bus,2017-02-01,201702,WEEKDAY,0.8052,UTA
G2,G2,G2 - WEST BUSWAY,Collier,Bus,2017-02-01,201702,SAT.,0.8117,UTA
G2,G2,G2 - WEST BUSWAY,Collier,Bus,2017-02-01,201702,SUN.,0.8188,UTA
G3,G3,G3 - MOON FLYER,Collier,Bus,2017-02-01,201702,WEEKDAY,0.7688,UTA
G31,G31,G31 - BRIDGEVILLE FLYER,Collier,Bus,2017-02-01,201702,WEEKDAY,0.7746,UTA
O1,O1,O1 - ROSS FLYER,Ross,Bus,2017-02-01,201702,WEEKDAY,0.8268,UTA
O12,O12,O12 - MCKNIGHT FLYER,Ross,Bus,2017-02-01,201702,WEEKDAY,0.7331,UTA
O5,O5,O5 - THOMPSON RUN FLYER VIA 279,Ross,Bus,2017-02-01,201702,WEEKDAY,0.6869,UTA
P1,P1,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.7891,UTA
P1,P1,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2017-02-01,201702,SAT.,0.7997,UTA
P1,P1,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2017-02-01,201702,SUN.,0.8404,UTA
P10,P10,P10 - ALLEGHENY VALLEY FLYER,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.625,UTA
P12,P12,P12 - HOLIDAY PARK FLYER,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.6483,UTA
P13,P13,P13 - MOUNT ROYAL FLYER,Ross,Bus,2017-02-01,201702,WEEKDAY,0.6304,UTA
P16,P16,P16 - PENN HILLS FLYER,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.709,UTA
P17,P17,P17 - LINCOLN PARK FLYER,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.7306,UTA
P2,P2,P2 - EAST BUSWAY SHORT,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.8494,UTA
P3,P3,P3 - EAST BUSWAY-OAKLAND,West Mifflin,Bus,2017-02-01,201702,WEEKDAY,0.8606,UTA
P67,P67,P67 - MONROEVILLE FLYER,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.6725,UTA
P68,P68,P68 - BRADDOCK HILLS FLYER,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.691,UTA
P69,P69,P69 - TRAFFORD FLYER,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.5825,UTA
P7,P7,P7 - MCKEESPORT FLYER,West Mifflin,Bus,2017-02-01,201702,WEEKDAY,0.7149,UTA
P71,P71,P71 - SWISSVALE FLYER,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.6892,UTA
P76,P76,P76 - LINCOLN HIGHWAY FLYER,West Mifflin,Bus,2017-02-01,201702,WEEKDAY,0.6471,UTA
P78,P78,P78 - OAKMONT FLYER,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.6339,UTA
Y1,Y1,Y1 - LARGE FLYER,West Mifflin,Bus,2017-02-01,201702,WEEKDAY,0.7421,UTA
Y45,Y45,Y45 - BALDWIN MANOR FLYER,West Mifflin,Bus,2017-02-01,201702,WEEKDAY,0.7599,UTA
Y46,Y46,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2017-02-01,201702,WEEKDAY,0.6934,UTA
Y46,Y46,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2017-02-01,201702,SAT.,0.6958,UTA
Y46,Y46,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2017-02-01,201702,SUN.,0.6996,UTA
Y47,Y47,Y47 - CURRY FLYER,West Mifflin,Bus,2017-02-01,201702,WEEKDAY,0.6922,UTA
Y47,Y47,Y47 - CURRY FLYER,West Mifflin,Bus,2017-02-01,201702,SAT.,0.7258,UTA
Y49,Y49,Y49 - PROSPECT FLYER,West Mifflin,Bus,2017-02-01,201702,WEEKDAY,0.7493,UTA
Y49,Y49,Y49 - PROSPECT FLYER,West Mifflin,Bus,2017-02-01,201702,SAT.,0.6925,UTA
Y49,Y49,Y49 - PROSPECT FLYER,West Mifflin,Bus,2017-02-01,201702,SUN.,0.7037,UTA
1,001,1 - FREEPORT ROAD,Ross,Bus,2017-03-01,201703,WEEKDAY,0.6666,UTA
1,001,1 - FREEPORT ROAD,Ross,Bus,2017-03-01,201703,SAT.,0.649,UTA
1,001,1 - FREEPORT ROAD,Ross,Bus,2017-03-01,201703,SUN.,0.6,UTA
2,002,2 - MOUNT ROYAL,Ross,Bus,2017-03-01,201703,WEEKDAY,0.4329,UTA
4,004,4 - TROY HILL,Ross,Bus,2017-03-01,201703,WEEKDAY,0.7072,UTA
4,004,4 - TROY HILL,Ross,Bus,2017-03-01,201703,SAT.,0.7286,UTA
6,006,6 - SPRING HILL,Ross,Bus,2017-03-01,201703,WEEKDAY,0.8061,UTA
6,006,6 - SPRING HILL,Ross,Bus,2017-03-01,201703,SAT.,0.7249,UTA
6,006,6 - SPRING HILL,Ross,Bus,2017-03-01,201703,SUN.,0.7903,UTA
7,007,7 - SPRING GARDEN,Ross,Bus,2017-03-01,201703,WEEKDAY,0.6538,UTA
8,008,8 - PERRYSVILLE,Ross,Bus,2017-03-01,201703,WEEKDAY,0.756,UTA
8,008,8 - PERRYSVILLE,Ross,Bus,2017-03-01,201703,SAT.,0.6891,UTA
8,008,8 - PERRYSVILLE,Ross,Bus,2017-03-01,201703,SUN.,0.7722,UTA
11,011,11 - FINEVIEW,Ross,Bus,2017-03-01,201703,WEEKDAY,0.7515,UTA
11,011,11 - FINEVIEW,Ross,Bus,2017-03-01,201703,SAT.,0.7813,UTA
11,011,11 - FINEVIEW,Ross,Bus,2017-03-01,201703,SUN.,0.8596,UTA
12,012,12 - MCKNIGHT,Ross,Bus,2017-03-01,201703,WEEKDAY,0.6832,UTA
12,012,12 - MCKNIGHT,Ross,Bus,2017-03-01,201703,SAT.,0.6804,UTA
12,012,12 - MCKNIGHT,Ross,Bus,2017-03-01,201703,SUN.,0.6539,UTA
13,013,13 - BELLEVUE,Ross,Bus,2017-03-01,201703,WEEKDAY,0.6842,UTA
13,013,13 - BELLEVUE,Ross,Bus,2017-03-01,201703,SAT.,0.6874,UTA
13,013,13 - BELLEVUE,Ross,Bus,2017-03-01,201703,SUN.,0.803,UTA
14,014,14 - OHIO VALLEY,Ross,Bus,2017-03-01,201703,WEEKDAY,0.7213,UTA
14,014,14 - OHIO VALLEY,Ross,Bus,2017-03-01,201703,SAT.,0.785,UTA
14,014,14 - OHIO VALLEY,Ross,Bus,2017-03-01,201703,SUN.,0.8054,UTA
15,015,15 - CHARLES,Ross,Bus,2017-03-01,201703,WEEKDAY,0.7737,UTA
15,015,15 - CHARLES,Ross,Bus,2017-03-01,201703,SAT.,0.7217,UTA
15,015,15 - CHARLES,Ross,Bus,2017-03-01,201703,SUN.,0.7555,UTA
16,016,16 - BRIGHTON,Ross,Bus,2017-03-01,201703,WEEKDAY,0.7316,UTA
16,016,16 - BRIGHTON,Ross,Bus,2017-03-01,201703,SAT.,0.7348,UTA
16,016,16 - BRIGHTON,Ross,Bus,2017-03-01,201703,SUN.,0.8326,UTA
17,017,17 - SHADELAND,Ross,Bus,2017-03-01,201703,WEEKDAY,0.6846,UTA
17,017,17 - SHADELAND,Ross,Bus,2017-03-01,201703,SAT.,0.6841,UTA
17,017,17 - SHADELAND,Ross,Bus,2017-03-01,201703,SUN.,0.6952,UTA
18,018,18 - MANCHESTER,Ross,Bus,2017-03-01,201703,WEEKDAY,0.7976,UTA
19L,019L,19L - EMSWORTH LIMITED,Ross,Bus,2017-03-01,201703,WEEKDAY,0.7069,UTA
20,020,20 - KENNEDY,Collier,Bus,2017-03-01,201703,WEEKDAY,0.7677,UTA
21,021,21 - CORAOPOLIS,Collier,Bus,2017-03-01,201703,WEEKDAY,0.6737,UTA
21,021,21 - CORAOPOLIS,Collier,Bus,2017-03-01,201703,SAT.,0.7205,UTA
21,021,21 - CORAOPOLIS,Collier,Bus,2017-03-01,201703,SUN.,0.6932,UTA
22,022,22 - MCCOY,Collier,Bus,2017-03-01,201703,WEEKDAY,0.7154,UTA
22,022,22 - MCCOY,Collier,Bus,2017-03-01,201703,SAT.,0.7477,UTA
24,024,24 - WEST PARK,Collier,Bus,2017-03-01,201703,WEEKDAY,0.6899,UTA
24,024,24 - WEST PARK,Collier,Bus,2017-03-01,201703,SAT.,0.7234,UTA
24,024,24 - WEST PARK,Collier,Bus,2017-03-01,201703,SUN.,0.7488,UTA
26,026,26 - CHARTIERS,Collier,Bus,2017-03-01,201703,WEEKDAY,0.7758,UTA
26,026,26 - CHARTIERS,Collier,Bus,2017-03-01,201703,SAT.,0.7946,UTA
26,026,26 - CHARTIERS,Collier,Bus,2017-03-01,201703,SUN.,0.8421,UTA
27,027,27 - FAIRYWOOD,Collier,Bus,2017-03-01,201703,WEEKDAY,0.763,UTA
27,027,27 - FAIRYWOOD,Collier,Bus,2017-03-01,201703,SAT.,0.8074,UTA
27,027,27 - FAIRYWOOD,Collier,Bus,2017-03-01,201703,SUN.,0.8752,UTA
28X,028X,28X - AIRPORT FLYER,East Liberty,Bus,2017-03-01,201703,WEEKDAY,0.6766,UTA
28X,028X,28X - AIRPORT FLYER,East Liberty,Bus,2017-03-01,201703,SAT.,0.6554,UTA
28X,028X,28X - AIRPORT FLYER,East Liberty,Bus,2017-03-01,201703,SUN.,0.7307,UTA
29,029,29 - ROBINSON,Collier,Bus,2017-03-01,201703,WEEKDAY,0.6192,UTA
31,031,31 - BRIDGEVILLE,Collier,Bus,2017-03-01,201703,WEEKDAY,0.7223,UTA
31,031,31 - BRIDGEVILLE,Collier,Bus,2017-03-01,201703,SAT.,0.6715,UTA
31,031,31 - BRIDGEVILLE,Collier,Bus,2017-03-01,201703,SUN.,0.7466,UTA
36,036,36 - BANKSVILLE,Collier,Bus,2017-03-01,201703,WEEKDAY,0.654,UTA
38,038,38 - GREEN TREE,Collier,Bus,2017-03-01,201703,WEEKDAY,0.6482,UTA
38,038,38 - GREEN TREE,Collier,Bus,2017-03-01,201703,SAT.,0.7283,UTA
38,038,38 - GREEN TREE,Collier,Bus,2017-03-01,201703,SUN.,0.7015,UTA
39,039,39 - BROOKLINE,Collier,Bus,2017-03-01,201703,WEEKDAY,0.7684,UTA
39,039,39 - BROOKLINE,Collier,Bus,2017-03-01,201703,SAT.,0.7319,UTA
40,040,40 - MOUNT WASHINGTON,Collier,Bus,2017-03-01,201703,WEEKDAY,0.7805,UTA
40,040,40 - MOUNT WASHINGTON,Collier,Bus,2017-03-01,201703,SAT.,0.822,UTA
40,040,40 - MOUNT WASHINGTON,Collier,Bus,2017-03-01,201703,SUN.,0.7804,UTA
41,041,41 - BOWER HILL,Collier,Bus,2017-03-01,201703,WEEKDAY,0.7157,UTA
41,041,41 - BOWER HILL,Collier,Bus,2017-03-01,201703,SAT.,0.7581,UTA
41,041,41 - BOWER HILL,Collier,Bus,2017-03-01,201703,SUN.,0.6597,UTA
43,043,43 - BAILEY,Collier,Bus,2017-03-01,201703,WEEKDAY,0.6902,UTA
43,043,43 - BAILEY,Collier,Bus,2017-03-01,201703,SAT.,0.4932,UTA
43,043,43 - BAILEY,Collier,Bus,2017-03-01,201703,SUN.,0.6158,UTA
44,044,44 - VIA KNOXVILLE,Collier,Bus,2017-03-01,201703,WEEKDAY,0.7882,UTA
44,044,44 - VIA KNOXVILLE,Collier,Bus,2017-03-01,201703,SAT.,0.7085,UTA
44,044,44 - VIA KNOXVILLE,Collier,Bus,2017-03-01,201703,SUN.,0.8377,UTA
48,048,48 - ARLINGTON,Collier,Bus,2017-03-01,201703,WEEKDAY,0.6815,UTA
48,048,48 - ARLINGTON,Collier,Bus,2017-03-01,201703,SAT.,0.6178,UTA
48,048,48 - ARLINGTON,Collier,Bus,2017-03-01,201703,SUN.,0.764,UTA
51,051,51 - CARRICK,West Mifflin,Bus,2017-03-01,201703,WEEKDAY,0.6859,UTA
51,051,51 - CARRICK,West Mifflin,Bus,2017-03-01,201703,SAT.,0.6364,UTA
51,051,51 - CARRICK,West Mifflin,Bus,2017-03-01,201703,SUN.,0.6886,UTA
51L,051L,51L - CARRICK LIMITED,West Mifflin,Bus,2017-03-01,201703,WEEKDAY,0.6931,UTA
52L,052L,52L - HOMEVILLE LIMITED,West Mifflin,Bus,2017-03-01,201703,WEEKDAY,0.6149,UTA
53L,053L,53L - HOMESTEAD PARK LIMITED,West Mifflin,Bus,2017-03-01,201703,WEEKDAY,0.6451,UTA
54,054,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2017-03-01,201703,WEEKDAY,0.6947,UTA
54,054,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2017-03-01,201703,SAT.,0.6405,UTA
54,054,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2017-03-01,201703,SUN.,0.7005,UTA
55,055,55 - GLASSPORT,West Mifflin,Bus,2017-03-01,201703,WEEKDAY,0.8424,UTA
55,055,55 - GLASSPORT,West Mifflin,Bus,2017-03-01,201703,SAT.,0.8082,UTA
55,055,55 - GLASSPORT,West Mifflin,Bus,2017-03-01,201703,SUN.,0.7386,UTA
56,056,56 - LINCOLN PLACE,West Mifflin,Bus,2017-03-01,201703,WEEKDAY,0.7282,UTA
56,056,56 - LINCOLN PLACE,West Mifflin,Bus,2017-03-01,201703,SAT.,0.7409,UTA
56,056,56 - LINCOLN PLACE,West Mifflin,Bus,2017-03-01,201703,SUN.,0.767,UTA
57,057,57 - HAZELWOOD,West Mifflin,Bus,2017-03-01,201703,WEEKDAY,0.7528,UTA
